x,y,WIND_SPEED_FLAG,UTC_DATE,LOCAL_HOUR,STATION_NAME,STATION_PRESSURE,TEMP,UTC_YEAR,DEW_POINT_TEMP_FLAG,STATION_PRESSURE_FLAG,LOCAL_DATE,LOCAL_MONTH,RELATIVE_HUMIDITY,WINDCHILL,WIND_DIRECTION,WINDCHILL_FLAG,HUMIDEX_FLAG,LOCAL_YEAR,PRECIP_AMOUNT,DEW_POINT_TEMP,UTC_DAY,VISIBILITY,VISIBILITY_FLAG,WIND_DIRECTION_FLAG,LOCAL_DAY,TEMP_FLAG,PRECIP_AMOUNT_FLAG,ID,PROVINCE_CODE,CLIMATE_IDENTIFIER,WEATHER_FRE_DESC,UTC_MONTH,RELATIVE_HUMIDITY_FLAG,WIND_SPEED,WEATHER_ENG_DESC,HUMIDEX
-79.63055555555556,43.67666666666667,,2024-06-18T22:00:00,17,TORONTO INTL A,99.95,28.6,2024,,,2024-06-18 17:00:00,6,67,,15,,,2024,,21.9,18,24.1,,,18,,,6158731.2024.6.18.17,ON,6158731,ND,6,,15,NA,38
-79.63055555555556,43.67666666666667,,2024-06-18T23:00:00,18,TORONTO INTL A,99.92,26.1,2024,,,2024-06-18 18:00:00,6,74,,16,,,2024,,21.2,18,24.1,,,18,,,6158731.2024.6.18.18,ON,6158731,ND,6,,16,NA,35
-79.63055555555556,43.67666666666667,,2024-06-19T00:00:00,19,TORONTO INTL A,99.96,25.5,2024,,,2024-06-18 19:00:00,6,75,,15,,,2024,,20.8,19,24.1,,,18,,,6158731.2024.6.18.19,ON,6158731,Généralement nuageux,6,,16,Mostly Cloudy,34
-79.63055555555556,43.67666666666667,,2024-06-19T01:00:00,20,TORONTO INTL A,99.92,24.6,2024,,,2024-06-18 20:00:00,6,80,,14,,,2024,,21.0,19,24.1,,,18,,,6158731.2024.6.18.20,ON,6158731,ND,6,,7,NA,33
-79.63055555555556,43.67666666666667,,2024-06-19T02:00:00,21,TORONTO INTL A,100.0,22.9,2024,,,2024-06-18 21:00:00,6,87,,16,,,2024,,20.6,19,24.1,,,18,,,6158731.2024.6.18.21,ON,6158731,ND,6,,10,NA,31
-79.63055555555556,43.67666666666667,,2024-06-19T03:00:00,22,TORONTO INTL A,100.03,23.7,2024,,,2024-06-18 22:00:00,6,78,,16,,,2024,,19.8,19,24.1,,,18,,,6158731.2024.6.18.22,ON,6158731,Généralement dégagé,6,,12,Mainly Clear,31
-79.63055555555556,43.67666666666667,,2024-06-19T04:00:00,23,TORONTO INTL A,100.08,23.6,2024,,,2024-06-18 23:00:00,6,75,,16,,,2024,,19.1,19,24.1,,,18,,,6158731.2024.6.18.23,ON,6158731,ND,6,,17,NA,30
-79.63055555555556,43.67666666666667,,2024-06-19T05:00:00,0,TORONTO INTL A,100.05,23.2,2024,,,2024-06-19 00:00:00,6,77,,18,,,2024,,19.1,19,24.1,,,19,,,6158731.2024.6.19.0,ON,6158731,ND,6,,5,NA,30
-79.63055555555556,43.67666666666667,,2024-06-19T06:00:00,1,TORONTO INTL A,100.06,24.2,2024,,,2024-06-19 01:00:00,6,73,,19,,,2024,,19.2,19,24.1,,,19,,,6158731.2024.6.19.1,ON,6158731,Généralement nuageux,6,,8,Mostly Cloudy,31
-79.63055555555556,43.67666666666667,,2024-06-19T07:00:00,2,TORONTO INTL A,100.15,24.3,2024,,,2024-06-19 02:00:00,6,73,,18,,,2024,,19.2,19,24.1,,,19,,,6158731.2024.6.19.2,ON,6158731,ND,6,,7,NA,31
-79.63055555555556,43.67666666666667,,2024-06-19T08:00:00,3,TORONTO INTL A,100.13,23.6,2024,,,2024-06-19 03:00:00,6,78,,22,,,2024,,19.6,19,24.1,,,19,,,6158731.2024.6.19.3,ON,6158731,ND,6,,3,NA,31
-79.63055555555556,43.67666666666667,,2024-06-19T09:00:00,4,TORONTO INTL A,100.18,23.3,2024,,,2024-06-19 04:00:00,6,81,,18,,,2024,,19.8,19,24.1,,,19,,,6158731.2024.6.19.4,ON,6158731,Généralement nuageux,6,,8,Mostly Cloudy,31
-79.63055555555556,43.67666666666667,,2024-06-19T10:00:00,5,TORONTO INTL A,100.18,23.1,2024,,,2024-06-19 05:00:00,6,83,,15,,,2024,,20.1,19,24.1,,,19,,,6158731.2024.6.19.5,ON,6158731,ND,6,,8,NA,31
-79.63055555555556,43.67666666666667,,2024-06-19T11:00:00,6,TORONTO INTL A,100.23,24.4,2024,,,2024-06-19 06:00:00,6,78,,18,,,2024,,20.3,19,24.1,,,19,,,6158731.2024.6.19.6,ON,6158731,ND,6,,10,NA,32
-79.63055555555556,43.67666666666667,,2024-06-19T12:00:00,7,TORONTO INTL A,100.27,23.3,2024,,,2024-06-19 07:00:00,6,87,,13,,,2024,,21.1,19,24.1,,,19,,,6158731.2024.6.19.7,ON,6158731,Généralement nuageux,6,,8,Mostly Cloudy,32
-79.63055555555556,43.67666666666667,,2024-06-19T13:00:00,8,TORONTO INTL A,100.3,25.1,2024,,,2024-06-19 08:00:00,6,78,,13,,,2024,,21.0,19,24.1,,,19,,,6158731.2024.6.19.8,ON,6158731,ND,6,,7,NA,34
-79.63055555555556,43.67666666666667,,2024-06-19T14:00:00,9,TORONTO INTL A,100.35,26.0,2024,,,2024-06-19 09:00:00,6,76,,13,,,2024,,21.6,19,24.1,,,19,,,6158731.2024.6.19.9,ON,6158731,ND,6,,8,NA,35
-79.63055555555556,43.67666666666667,,2024-06-19T15:00:00,10,TORONTO INTL A,100.33,27.4,2024,,,2024-06-19 10:00:00,6,71,,15,,,2024,,21.7,19,24.1,,,19,,,6158731.2024.6.19.10,ON,6158731,Généralement nuageux,6,,9,Mostly Cloudy,36
-79.63055555555556,43.67666666666667,,2024-06-19T16:00:00,11,TORONTO INTL A,100.33,28.3,2024,,,2024-06-19 11:00:00,6,70,,14,,,2024,,22.3,19,24.1,,,19,,,6158731.2024.6.19.11,ON,6158731,ND,6,,13,NA,38
-79.63055555555556,43.67666666666667,,2024-06-19T17:00:00,12,TORONTO INTL A,100.32,30.5,2024,,,2024-06-19 12:00:00,6,61,,16,,,2024,,22.4,19,19.3,,,19,,,6158731.2024.6.19.12,ON,6158731,ND,6,,13,NA,40
-79.63055555555556,43.67666666666667,,2024-06-19T18:00:00,13,TORONTO INTL A,100.27,33.6,2024,,,2024-06-19 13:00:00,6,51,,23,,,2024,,22.4,19,19.3,,,19,,,6158731.2024.6.19.13,ON,6158731,Généralement dégagé,6,,16,Mainly Clear,43
-79.63055555555556,43.67666666666667,,2024-06-19T19:00:00,14,TORONTO INTL A,100.24,34.4,2024,,,2024-06-19 14:00:00,6,48,,25,,,2024,,21.9,19,24.1,,,19,,,6158731.2024.6.19.14,ON,6158731,ND,6,,19,NA,44
-79.63055555555556,43.67666666666667,,2024-06-19T20:00:00,15,TORONTO INTL A,100.22,34.3,2024,,,2024-06-19 15:00:00,6,45,,24,,,2024,,21.1,19,24.1,,,19,,,6158731.2024.6.19.15,ON,6158731,ND,6,,24,NA,43
-79.63055555555556,43.67666666666667,,2024-06-19T21:00:00,16,TORONTO INTL A,100.2,34.0,2024,,,2024-06-19 16:00:00,6,46,,21,,,2024,,21.1,19,24.1,,,19,,,6158731.2024.6.19.16,ON,6158731,Généralement nuageux,6,,17,Mostly Cloudy,43
-79.63055555555556,43.67666666666667,,2024-06-19T22:00:00,17,TORONTO INTL A,100.17,32.2,2024,,,2024-06-19 17:00:00,6,56,,14,,,2024,,22.7,19,24.1,,,19,,,6158731.2024.6.19.17,ON,6158731,ND,6,,13,NA,42
-79.63055555555556,43.67666666666667,,2024-06-19T23:00:00,18,TORONTO INTL A,100.18,31.6,2024,,,2024-06-19 18:00:00,6,58,,15,,,2024,,22.5,19,24.1,,,19,,,6158731.2024.6.19.18,ON,6158731,ND,6,,11,NA,41
-79.63055555555556,43.67666666666667,,2024-06-20T00:00:00,19,TORONTO INTL A,100.21,30.9,2024,,,2024-06-19 19:00:00,6,59,,19,,,2024,,22.2,20,24.1,,,19,,,6158731.2024.6.19.19,ON,6158731,Généralement nuageux,6,,13,Mostly Cloudy,40
-79.63055555555556,43.67666666666667,,2024-06-20T01:00:00,20,TORONTO INTL A,100.35,24.8,2024,,,2024-06-19 20:00:00,6,73,,26,,,2024,,19.8,20,19.3,,,19,,,6158731.2024.6.19.20,ON,6158731,"Orages,Averses de pluie",6,,46,"Thunderstorms,Rain Showers",32
-79.63055555555556,43.67666666666667,,2024-06-20T02:00:00,21,TORONTO INTL A,100.27,26.8,2024,,,2024-06-19 21:00:00,6,57,,14,,,2024,,17.7,20,24.1,,,19,,,6158731.2024.6.19.21,ON,6158731,ND,6,,3,NA,33
-79.63055555555556,43.67666666666667,,2024-06-20T03:00:00,22,TORONTO INTL A,100.35,25.1,2024,,,2024-06-19 22:00:00,6,70,,29,,,2024,,19.2,20,24.1,,,19,,,6158731.2024.6.19.22,ON,6158731,Généralement nuageux,6,,10,Mostly Cloudy,32
-79.63055555555556,43.67666666666667,,2024-06-20T04:00:00,23,TORONTO INTL A,100.33,25.4,2024,,,2024-06-19 23:00:00,6,68,,19,,,2024,,19.3,20,24.1,,,19,,,6158731.2024.6.19.23,ON,6158731,ND,6,,3,NA,32
-79.63055555555556,43.67666666666667,,2024-06-20T05:00:00,0,TORONTO INTL A,100.36,25.1,2024,,,2024-06-20 00:00:00,6,72,,21,,,2024,,19.7,20,24.1,,,20,,,6158731.2024.6.20.0,ON,6158731,ND,6,,6,NA,32
-79.63055555555556,43.67666666666667,,2024-06-20T06:00:00,1,TORONTO INTL A,100.36,24.9,2024,,,2024-06-20 01:00:00,6,75,,16,,,2024,,20.3,20,24.1,,,20,,,6158731.2024.6.20.1,ON,6158731,Généralement nuageux,6,,6,Mostly Cloudy,33
-79.63055555555556,43.67666666666667,,2024-06-20T07:00:00,2,TORONTO INTL A,100.4,24.2,2024,,,2024-06-20 02:00:00,6,82,,26,,,2024,,21.0,20,24.1,,,20,,,6158731.2024.6.20.2,ON,6158731,ND,6,,22,NA,33
-79.63055555555556,43.67666666666667,,2024-06-20T08:00:00,3,TORONTO INTL A,100.62,22.5,2024,,,2024-06-20 03:00:00,6,100,,19,,,2024,,22.5,20,19.3,,,20,,,6158731.2024.6.20.3,ON,6158731,Averses de pluie,6,,11,Rain Showers,32
-79.63055555555556,43.67666666666667,,2024-06-20T09:00:00,4,TORONTO INTL A,100.45,21.7,2024,,,2024-06-20 04:00:00,6,100,,9,,,2024,,21.7,20,9.7,,,20,,,6158731.2024.6.20.4,ON,6158731,Pluie,6,,16,Rain,31
-79.63055555555556,43.67666666666667,,2024-06-20T10:00:00,5,TORONTO INTL A,100.4,22.2,2024,,,2024-06-20 05:00:00,6,96,,8,,,2024,,21.6,20,24.1,,,20,,,6158731.2024.6.20.5,ON,6158731,ND,6,,5,NA,31
-79.63055555555556,43.67666666666667,,2024-06-20T11:00:00,6,TORONTO INTL A,100.42,22.8,2024,,,2024-06-20 06:00:00,6,100,,32,,,2024,,22.8,20,19.3,,,20,,,6158731.2024.6.20.6,ON,6158731,ND,6,,8,NA,33
-79.63055555555556,43.67666666666667,,2024-06-20T12:00:00,7,TORONTO INTL A,100.42,24.2,2024,,,2024-06-20 07:00:00,6,96,,32,,,2024,,23.5,20,19.3,,,20,,,6158731.2024.6.20.7,ON,6158731,Généralement nuageux,6,,9,Mostly Cloudy,35
-79.63055555555556,43.67666666666667,,2024-06-20T13:00:00,8,TORONTO INTL A,100.47,25.9,2024,,,2024-06-20 08:00:00,6,75,,33,,,2024,,21.2,20,24.1,,,20,,,6158731.2024.6.20.8,ON,6158731,ND,6,,4,NA,34
-79.63055555555556,43.67666666666667,,2024-06-20T14:00:00,9,TORONTO INTL A,100.48,27.9,2024,,,2024-06-20 09:00:00,6,62,,22,,,2024,,20.2,20,24.1,,,20,,,6158731.2024.6.20.9,ON,6158731,ND,6,,8,NA,36
-79.63055555555556,43.67666666666667,,2024-06-20T15:00:00,10,TORONTO INTL A,100.47,29.3,2024,,,2024-06-20 10:00:00,6,57,,26,,,2024,,20.1,20,24.1,,,20,,,6158731.2024.6.20.10,ON,6158731,Généralement dégagé,6,,12,Mainly Clear,37
-79.63055555555556,43.67666666666667,,2024-06-20T16:00:00,11,TORONTO INTL A,100.49,29.7,2024,,,2024-06-20 11:00:00,6,51,,20,,,2024,,18.7,20,24.1,,,20,,,6158731.2024.6.20.11,ON,6158731,ND,6,,7,NA,36
-79.63055555555556,43.67666666666667,,2024-06-20T17:00:00,12,TORONTO INTL A,100.48,28.1,2024,,,2024-06-20 12:00:00,6,69,,14,,,2024,,21.9,20,24.1,,,20,,,6158731.2024.6.20.12,ON,6158731,ND,6,,19,NA,37
-79.63055555555556,43.67666666666667,,2024-06-20T18:00:00,13,TORONTO INTL A,100.43,29.9,2024,,,2024-06-20 13:00:00,6,63,,15,,,2024,,22.3,20,24.1,,,20,,,6158731.2024.6.20.13,ON,6158731,Généralement nuageux,6,,13,Mostly Cloudy,40
-79.63055555555556,43.67666666666667,,2024-06-20T19:00:00,14,TORONTO INTL A,100.37,29.7,2024,,,2024-06-20 14:00:00,6,64,,11,,,2024,,22.4,20,24.1,,,20,,,6158731.2024.6.20.14,ON,6158731,ND,6,,13,NA,39
-79.63055555555556,43.67666666666667,,2024-06-20T20:00:00,15,TORONTO INTL A,100.3,28.9,2024,,,2024-06-20 15:00:00,6,65,,13,,,2024,,21.8,20,24.1,,,20,,,6158731.2024.6.20.15,ON,6158731,ND,6,,13,NA,38
-79.63055555555556,43.67666666666667,,2024-06-20T21:00:00,16,TORONTO INTL A,100.27,28.2,2024,,,2024-06-20 16:00:00,6,68,,13,,,2024,,21.9,20,24.1,,,20,,,6158731.2024.6.20.16,ON,6158731,Généralement nuageux,6,,12,Mostly Cloudy,37
-79.63055555555556,43.67666666666667,,2024-06-20T22:00:00,17,TORONTO INTL A,100.28,23.1,2024,,,2024-06-20 17:00:00,6,100,,17,,,2024,,23.1,20,4.8,,,20,,,6158731.2024.6.20.17,ON,6158731,"Orages,Averses de pluie forte",6,,12,"Thunderstorms,Heavy Rain Showers",33
-79.63055555555556,43.67666666666667,,2024-06-20T23:00:00,18,TORONTO INTL A,100.37,22.3,2024,,,2024-06-20 18:00:00,6,93,,20,,,2024,,21.1,20,1.6,,,20,,,6158731.2024.6.20.18,ON,6158731,"Orages,Averses de pluie forte",6,,35,"Thunderstorms,Heavy Rain Showers",31
-79.63055555555556,43.67666666666667,,2024-06-21T00:00:00,19,TORONTO INTL A,100.29,21.5,2024,,,2024-06-20 19:00:00,6,100,,24,,,2024,,21.5,21,19.3,,,20,,,6158731.2024.6.20.19,ON,6158731,"Orages,Averses de pluie",6,,5,"Thunderstorms,Rain Showers",30
-79.63055555555556,43.67666666666667,,2024-06-21T01:00:00,20,TORONTO INTL A,100.32,23.1,2024,,,2024-06-20 20:00:00,6,100,,34,,,2024,,23.1,21,24.1,,,20,,,6158731.2024.6.20.20,ON,6158731,Averses de pluie,6,,8,Rain Showers,33
-79.63055555555556,43.67666666666667,,2024-06-21T02:00:00,21,TORONTO INTL A,100.31,22.6,2024,,,2024-06-20 21:00:00,6,96,,1,,,2024,,22.0,21,24.1,,,20,,,6158731.2024.6.20.21,ON,6158731,ND,6,,8,NA,32
-79.63055555555556,43.67666666666667,,2024-06-21T03:00:00,22,TORONTO INTL A,100.35,22.9,2024,,,2024-06-20 22:00:00,6,92,,4,,,2024,,21.6,21,24.1,,,20,,,6158731.2024.6.20.22,ON,6158731,Généralement nuageux,6,,4,Mostly Cloudy,32
-79.63055555555556,43.67666666666667,,2024-06-21T04:00:00,23,TORONTO INTL A,100.36,22.4,2024,,,2024-06-20 23:00:00,6,96,,34,,,2024,,21.7,21,24.1,,,20,,,6158731.2024.6.20.23,ON,6158731,ND,6,,9,NA,31
-79.63055555555556,43.67666666666667,,2024-06-21T05:00:00,0,TORONTO INTL A,100.33,21.7,2024,,,2024-06-21 00:00:00,6,97,,35,,,2024,,21.2,21,24.1,,,21,,,6158731.2024.6.21.0,ON,6158731,ND,6,,12,NA,30
-79.63055555555556,43.67666666666667,,2024-06-21T06:00:00,1,TORONTO INTL A,100.28,21.5,2024,,,2024-06-21 01:00:00,6,97,,34,,,2024,,21.0,21,24.1,,,21,,,6158731.2024.6.21.1,ON,6158731,Généralement nuageux,6,,8,Mostly Cloudy,30
-79.63055555555556,43.67666666666667,,2024-06-21T07:00:00,2,TORONTO INTL A,100.25,21.3,2024,,,2024-06-21 02:00:00,6,95,,36,,,2024,,20.6,21,24.1,,,21,,,6158731.2024.6.21.2,ON,6158731,ND,6,,5,NA,29
-79.63055555555556,43.67666666666667,,2024-06-21T08:00:00,3,TORONTO INTL A,100.23,21.1,2024,,,2024-06-21 03:00:00,6,98,,36,,,2024,,20.8,21,16.1,,,21,,,6158731.2024.6.21.3,ON,6158731,ND,6,,5,NA,29
-79.63055555555556,43.67666666666667,,2024-06-21T09:00:00,4,TORONTO INTL A,100.21,21.3,2024,,,2024-06-21 04:00:00,6,99,,32,,,2024,,21.1,21,16.1,,,21,,,6158731.2024.6.21.4,ON,6158731,Généralement nuageux,6,,5,Mostly Cloudy,30
-79.63055555555556,43.67666666666667,,2024-06-21T10:00:00,5,TORONTO INTL A,100.2,21.2,2024,,,2024-06-21 05:00:00,6,100,,3,,,2024,,21.2,21,16.1,,,21,,,6158731.2024.6.21.5,ON,6158731,ND,6,,8,NA,30
-79.63055555555556,43.67666666666667,,2024-06-21T11:00:00,6,TORONTO INTL A,100.23,22.4,2024,,,2024-06-21 06:00:00,6,98,,5,,,2024,,22.0,21,19.3,,,21,,,6158731.2024.6.21.6,ON,6158731,ND,6,,7,NA,32
-79.63055555555556,43.67666666666667,,2024-06-21T12:00:00,7,TORONTO INTL A,100.27,22.8,2024,,,2024-06-21 07:00:00,6,94,,10,,,2024,,21.8,21,24.1,,,21,,,6158731.2024.6.21.7,ON,6158731,Généralement nuageux,6,,10,Mostly Cloudy,32
-79.63055555555556,43.67666666666667,,2024-06-21T13:00:00,8,TORONTO INTL A,100.27,23.1,2024,,,2024-06-21 08:00:00,6,96,,11,,,2024,,22.5,21,24.1,,,21,,,6158731.2024.6.21.8,ON,6158731,ND,6,,8,NA,33
-79.63055555555556,43.67666666666667,,2024-06-21T14:00:00,9,TORONTO INTL A,100.25,22.6,2024,,,2024-06-21 09:00:00,6,96,,12,,,2024,,21.9,21,24.1,,,21,,,6158731.2024.6.21.9,ON,6158731,ND,6,,10,NA,32
-79.63055555555556,43.67666666666667,,2024-06-21T15:00:00,10,TORONTO INTL A,100.24,23.1,2024,,,2024-06-21 10:00:00,6,83,,13,,,2024,,20.2,21,24.1,,,21,,,6158731.2024.6.21.10,ON,6158731,Nuageux,6,,12,Cloudy,31
-79.63055555555556,43.67666666666667,,2024-06-21T16:00:00,11,TORONTO INTL A,100.23,24.1,2024,,,2024-06-21 11:00:00,6,83,,14,,,2024,,21.0,21,24.1,,,21,,,6158731.2024.6.21.11,ON,6158731,ND,6,,10,NA,33
-79.63055555555556,43.67666666666667,,2024-06-21T17:00:00,12,TORONTO INTL A,100.15,24.2,2024,,,2024-06-21 12:00:00,6,75,,15,,,2024,,19.6,21,24.1,,,21,,,6158731.2024.6.21.12,ON,6158731,ND,6,,16,NA,31
-79.63055555555556,43.67666666666667,,2024-06-21T18:00:00,13,TORONTO INTL A,100.06,24.8,2024,,,2024-06-21 13:00:00,6,73,,14,,,2024,,19.8,21,24.1,,,21,,,6158731.2024.6.21.13,ON,6158731,Généralement nuageux,6,,13,Mostly Cloudy,32
-79.63055555555556,43.67666666666667,,2024-06-21T19:00:00,14,TORONTO INTL A,100.01,22.7,2024,,,2024-06-21 14:00:00,6,84,,17,,,2024,,20.0,21,19.3,,,21,,,6158731.2024.6.21.14,ON,6158731,Averses de pluie,6,,13,Rain Showers,30
-79.63055555555556,43.67666666666667,,2024-06-21T20:00:00,15,TORONTO INTL A,99.99,23.1,2024,,,2024-06-21 15:00:00,6,80,,11,,,2024,,19.5,21,24.1,,,21,,,6158731.2024.6.21.15,ON,6158731,ND,6,,14,NA,30
-79.63055555555556,43.67666666666667,,2024-06-21T21:00:00,16,TORONTO INTL A,99.91,24.4,2024,,,2024-06-21 16:00:00,6,74,,12,,,2024,,19.6,21,24.1,,,21,,,6158731.2024.6.21.16,ON,6158731,Généralement nuageux,6,,12,Mostly Cloudy,32
-79.63055555555556,43.67666666666667,,2024-06-21T22:00:00,17,TORONTO INTL A,99.9,23.1,2024,,,2024-06-21 17:00:00,6,78,,15,,,2024,,19.2,21,24.1,,,21,,,6158731.2024.6.21.17,ON,6158731,ND,6,,16,NA,30
-79.63055555555556,43.67666666666667,,2024-06-21T23:00:00,18,TORONTO INTL A,99.88,21.2,2024,,,2024-06-21 18:00:00,6,97,,14,,,2024,,20.8,21,4.8,,,21,,,6158731.2024.6.21.18,ON,6158731,Averses de pluie forte,6,,12,Heavy Rain Showers,29
-79.63055555555556,43.67666666666667,,2024-06-22T00:00:00,19,TORONTO INTL A,99.86,21.6,2024,,,2024-06-21 19:00:00,6,100,,12,,,2024,,21.6,22,19.3,,,21,,,6158731.2024.6.21.19,ON,6158731,Généralement dégagé,6,,4,Mainly Clear,31
-79.63055555555556,43.67666666666667,,2024-06-22T01:00:00,20,TORONTO INTL A,99.87,21.2,2024,,,2024-06-21 20:00:00,6,100,,36,,,2024,,21.2,22,24.1,,,21,,,6158731.2024.6.21.20,ON,6158731,ND,6,,1,NA,30
-79.63055555555556,43.67666666666667,,2024-06-22T02:00:00,21,TORONTO INTL A,99.88,21.3,2024,,,2024-06-21 21:00:00,6,96,,36,,,2024,,20.6,22,24.1,,,21,,,6158731.2024.6.21.21,ON,6158731,ND,6,,1,NA,29
-79.63055555555556,43.67666666666667,,2024-06-22T03:00:00,22,TORONTO INTL A,99.84,21.7,2024,,,2024-06-21 22:00:00,6,90,,34,,,2024,,19.9,22,24.1,,,21,,,6158731.2024.6.21.22,ON,6158731,Généralement nuageux,6,,3,Mostly Cloudy,29
-79.63055555555556,43.67666666666667,,2024-06-22T04:00:00,23,TORONTO INTL A,99.81,21.7,2024,,,2024-06-21 23:00:00,6,83,,36,,,2024,,18.8,22,24.1,,,21,,,6158731.2024.6.21.23,ON,6158731,ND,6,,3,NA,28
-79.63055555555556,43.67666666666667,,2024-06-22T05:00:00,0,TORONTO INTL A,99.77,21.2,2024,,,2024-06-22 00:00:00,6,89,,8,,,2024,,19.4,22,24.1,,,22,,,6158731.2024.6.22.0,ON,6158731,ND,6,,5,NA,28
-79.63055555555556,43.67666666666667,,2024-06-22T06:00:00,1,TORONTO INTL A,99.72,21.1,2024,,,2024-06-22 01:00:00,6,88,,11,,,2024,,19.1,22,24.1,,,22,,,6158731.2024.6.22.1,ON,6158731,Généralement nuageux,6,,4,Mostly Cloudy,28
-79.63055555555556,43.67666666666667,,2024-06-22T07:00:00,2,TORONTO INTL A,99.71,21.0,2024,,,2024-06-22 02:00:00,6,89,,36,,,2024,,19.2,22,24.1,,,22,,,6158731.2024.6.22.2,ON,6158731,ND,6,,2,NA,28
-79.63055555555556,43.67666666666667,,2024-06-22T08:00:00,3,TORONTO INTL A,99.69,21.2,2024,,,2024-06-22 03:00:00,6,86,,36,,,2024,,18.7,22,24.1,,,22,,,6158731.2024.6.22.3,ON,6158731,ND,6,,2,NA,28
-79.63055555555556,43.67666666666667,,2024-06-22T09:00:00,4,TORONTO INTL A,99.67,20.7,2024,,,2024-06-22 04:00:00,6,88,,6,,,2024,,18.8,22,24.1,,,22,,,6158731.2024.6.22.4,ON,6158731,Généralement nuageux,6,,3,Mostly Cloudy,27
-79.63055555555556,43.67666666666667,,2024-06-22T10:00:00,5,TORONTO INTL A,99.67,20.6,2024,,,2024-06-22 05:00:00,6,86,,9,,,2024,,18.2,22,24.1,,,22,,,6158731.2024.6.22.5,ON,6158731,ND,6,,6,NA,27
-79.63055555555556,43.67666666666667,,2024-06-22T11:00:00,6,TORONTO INTL A,99.67,21.3,2024,,,2024-06-22 06:00:00,6,79,,12,,,2024,,17.5,22,24.1,,,22,,,6158731.2024.6.22.6,ON,6158731,ND,6,,5,NA,27
-79.63055555555556,43.67666666666667,,2024-06-22T12:00:00,7,TORONTO INTL A,99.63,21.2,2024,,,2024-06-22 07:00:00,6,82,,10,,,2024,,18.0,22,24.1,,,22,,,6158731.2024.6.22.7,ON,6158731,Généralement nuageux,6,,6,Mostly Cloudy,27
-79.63055555555556,43.67666666666667,,2024-06-22T13:00:00,8,TORONTO INTL A,99.64,22.5,2024,,,2024-06-22 08:00:00,6,78,,12,,,2024,,18.5,22,24.1,,,22,,,6158731.2024.6.22.8,ON,6158731,ND,6,,5,NA,29
-79.63055555555556,43.67666666666667,,2024-06-22T14:00:00,9,TORONTO INTL A,99.61,23.5,2024,,,2024-06-22 09:00:00,6,79,,14,,,2024,,19.7,22,24.1,,,22,,,6158731.2024.6.22.9,ON,6158731,ND,6,,5,NA,31
-79.63055555555556,43.67666666666667,,2024-06-22T15:00:00,10,TORONTO INTL A,99.57,23.9,2024,,,2024-06-22 10:00:00,6,78,,14,,,2024,,19.9,22,24.1,,,22,,,6158731.2024.6.22.10,ON,6158731,Généralement nuageux,6,,13,Mostly Cloudy,31
-79.63055555555556,43.67666666666667,,2024-06-22T16:00:00,11,TORONTO INTL A,99.53,24.0,2024,,,2024-06-22 11:00:00,6,79,,14,,,2024,,20.2,22,24.1,,,22,,,6158731.2024.6.22.11,ON,6158731,ND,6,,12,NA,32
-79.63055555555556,43.67666666666667,,2024-06-22T17:00:00,12,TORONTO INTL A,99.44,24.3,2024,,,2024-06-22 12:00:00,6,77,,13,,,2024,,20.0,22,24.1,,,22,,,6158731.2024.6.22.12,ON,6158731,ND,6,,16,NA,32
-79.63055555555556,43.67666666666667,,2024-06-22T18:00:00,13,TORONTO INTL A,99.4,22.1,2024,,,2024-06-22 13:00:00,6,100,,12,,,2024,,22.1,22,19.3,,,22,,,6158731.2024.6.22.13,ON,6158731,Averses de pluie,6,,15,Rain Showers,32
-79.63055555555556,43.67666666666667,,2024-06-22T19:00:00,14,TORONTO INTL A,99.29,22.6,2024,,,2024-06-22 14:00:00,6,99,,11,,,2024,,22.5,22,16.1,,,22,,,6158731.2024.6.22.14,ON,6158731,Averses de pluie,6,,15,Rain Showers,32
-79.63055555555556,43.67666666666667,,2024-06-22T20:00:00,15,TORONTO INTL A,99.21,23.3,2024,,,2024-06-22 15:00:00,6,91,,11,,,2024,,21.7,22,19.3,,,22,,,6158731.2024.6.22.15,ON,6158731,ND,6,,16,NA,32
-79.63055555555556,43.67666666666667,,2024-06-22T21:00:00,16,TORONTO INTL A,99.19,22.4,2024,,,2024-06-22 16:00:00,6,87,,7,,,2024,,20.2,22,19.3,,,22,,,6158731.2024.6.22.16,ON,6158731,Orages,6,,9,Thunderstorms,30
-79.63055555555556,43.67666666666667,,2024-06-22T22:00:00,17,TORONTO INTL A,99.14,21.6,2024,,,2024-06-22 17:00:00,6,88,,11,,,2024,,19.6,22,19.3,,,22,,,6158731.2024.6.22.17,ON,6158731,ND,6,,13,NA,29
-79.63055555555556,43.67666666666667,,2024-06-22T23:00:00,18,TORONTO INTL A,99.15,21.3,2024,,,2024-06-22 18:00:00,6,89,,7,,,2024,,19.4,22,19.3,,,22,,,6158731.2024.6.22.18,ON,6158731,Averses de pluie,6,,10,Rain Showers,28
-79.63055555555556,43.67666666666667,,2024-06-23T00:00:00,19,TORONTO INTL A,99.01,20.7,2024,,,2024-06-22 19:00:00,6,92,,10,,,2024,,19.4,23,19.3,,,22,,,6158731.2024.6.22.19,ON,6158731,Nuageux,6,,17,Cloudy,28
