Artist,Album,Song,Date Played,Song ID,Unnamed: 5,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Sir Edward Elgar,English Festival,Salut d'amour Op. 12 (version for orchestra),2024-04-14 20:46,0P7UwPB9vL74bD6gzYaKIu,,0.138,0.0337,2.0,-27.266,1.0,0.0476,0.989,0.974,0.1,0.181,72.134,164680.0,4.0
Antonio Vivaldi,Sinkovsky plays and sings Vivaldi,The Four Seasons Violin Concerto No. 2 in G Minor RV 315 Summer: III. Presto,2024-04-14 20:44,3Vji5BYcceyvEOBNCHsVrx,,0.445,0.101,5.0,-25.103,0.0,0.0555,0.814,0.576,0.0817,0.339,150.515,209107.0,4.0
Pyotr Ilyich Tchaikovsky,None But the Lonely Heart,Six Pieces Op. 51 TH 143: VI. Valse sentimentale. Tempo di Valse,2024-04-14 20:41,1BbQIyPnuhVIlJEqPcY3Ug,,0.252,0.0578,1.0,-26.184,1.0,0.0518,0.953,0.0163,0.0721,0.0391,108.013,141707.0,4.0
Gabriel Fauré,The French Album,Sicilienne Op. 78,2024-04-14 20:38,7uGumfAbZ4lROA6wr0LP5E,,0.293,0.0677,3.0,-24.559,1.0,0.0472,0.981,0.945,0.104,0.0994,122.828,211920.0,5.0
Frédéric Chopin,Chopin: Complete Waltzes,Waltzes Op. 64: No. 1 in D-Flat Major. Molto vivace Minute,2024-04-14 20:36,4Gjn2xoEw001ZaYKz76s7T,,0.192,0.0393,8.0,-31.841,1.0,0.0462,0.988,0.933,0.147,0.28,167.022,114400.0,4.0
George Gershwin,Gershwin: 3 Preludes,3 Preludes: I. Allegro ben ritmato e deciso,2024-04-14 20:34,7ttkbRhNVOaHv2AdhC5N0u,,0.383,0.186,5.0,-19.787,1.0,0.0386,0.992,0.846,0.0991,0.246,94.955,103107.0,4.0
Seattle Symphony Orchestra,Pfitzner: Symphony in C major - Schumann: Koncertstück for Four Horns,21 Hungarian Dances WoO 1: Hungarian Dance No. 11 in D Minor,2024-04-14 20:31,2SvULYdmPes23yZQYeLkXV,,0.32,0.127,7.0,-15.953,0.0,0.0366,0.929,0.813,0.25,0.272,144.451,135773.0,3.0
Erik Satie,Satie: The Magic of Satie,3 Gymnopédies: No. 1 Lent et douloureux,2024-04-14 20:27,4nd6FMCfNFWkbi2dnsf5I3,,0.4,0.00472,7.0,-37.89,1.0,0.0533,0.996,0.953,0.0985,0.5,60.092,190560.0,4.0
Leonard Bernstein,Bernstein: Serenade / Facsimile / Divertimento,Divertimento: II. Waltz: Allegretto con grazia,2024-04-14 20:25,6lfq12zIzeHXeayAq4i3so,,0.169,0.0231,7.0,-36.209,1.0,0.0535,0.772,0.0877,0.168,0.174,83.62,118467.0,3.0
George Gershwin,Gershwin: Piano Works,Song Book: The Man I Love. Slow and in singing style,2024-04-14 20:20,4BlM6AO7TOtqxcY9qMHIuc,,0.449,0.00631,5.0,-36.027,0.0,0.041,0.996,0.902,0.112,0.0676,69.325,145200.0,5.0
Nikolai Rimsky-Korsakov,Rimsky-Korsakov: Scheherazade,The Tale Of Tsar Saltan: The Tale of Tsar Saltan: Flight of the Bumblebee,2024-04-14 20:19,5Mdz067OVfcjWGgz2tKDdu,,0.429,0.0786,7.0,-27.644,1.0,0.0418,0.949,0.958,0.347,0.241,79.931,90013.0,4.0
William Alwyn,Alwyn: Concerto Grosso No. 1 / Pastoral Fantasia / 5 Preludes / Autumn Legend,5 Preludes: No. 4. Andante con moto,2024-04-14 20:17,7wjBJv7P5yvhSUrkXbgzPS,,0.0,0.00944,4.0,-35.523,1.0,0.0,0.929,0.986,0.151,0.0,0.0,112693.0,0.0
Léo Delibes,Delibes: Best Of French Ballet,Sylvia: Pizzicato,2024-04-14 20:15,3GFza0Ug9UPSMR2UKEPgIo,,0.342,0.0192,3.0,-39.219,1.0,0.0533,0.875,0.0787,0.0615,0.189,159.236,105000.0,4.0
Gustav Holst,Holst: Double Concerto / St Paul's Suite / Brook Green Suite,Brook Green Suite: II. Air,2024-04-14 20:11,5rDjdlYDk9rE3PMoMvQXMY,,0.178,0.0963,5.0,-22.644,1.0,0.0439,0.986,0.908,0.101,0.09,127.406,125080.0,3.0
Modest Mussorgsky,Ravel: Orchestral Works Vol. 3 – Orchestrations,Pictures at an Exhibition (Orch. M. Ravel): Promenade II,2024-04-14 20:00,5uONLpSzdrUP6N1rSKRU8o,,0.194,0.00241,8.0,-39.06,1.0,0.0426,0.961,0.596,0.087,0.32,73.242,55213.0,5.0
Toshifumi Hinata,ひとつぶの海,Reflections,2024-04-14 19:34,5Zf25eS8E1znm9mez4cGsm,,0.224,0.146,9.0,-16.331,0.0,0.0338,0.961,0.712,0.113,0.142,94.255,130693.0,3.0
Evan Call,VIOLET EVERGARDEN: Automemories,Never Coming Back,2024-04-14 19:32,19Shlms2uTnOjIUg50TXzd,,0.654,0.336,6.0,-12.825,1.0,0.0379,0.858,0.385,0.0786,0.947,176.083,134400.0,4.0
Hikaru Shirosu,Ballad No. 1 Lightning Bolt,Ballad No. 1 Lightning Bolt,2024-04-14 19:27,2H0RFYi2Qe7avRuizpWVEr,,0.399,0.0577,3.0,-24.095,1.0,0.0443,0.99,0.918,0.117,0.102,75.918,199884.0,4.0
Toshifumi Hinata,オーガニック・スタイル 日向敏文 the BEST ～In the Twilight～,Sarah-Menuet,2024-04-14 19:15,23fxmzlm1WGi2dGEFfr4Mo,,0.236,0.191,5.0,-14.869,1.0,0.0444,0.981,0.737,0.103,0.061,90.917,77787.0,4.0
Yu-Peng Chen,Genshin Impact - Jade Moon Upon a Sea of Clouds (Original Game Soundtrack),Good Night Liyue,2024-04-14 19:12,38wUUUqMNEQ6CoA02Uy6Iv,,0.434,0.0359,2.0,-27.021,1.0,0.0384,0.994,0.942,0.129,0.305,180.093,88184.0,3.0
Banana Fish,BANANA FISH (Original Soundtrack Produced by Shinichi Osawa),Blue Bird,2024-04-14 19:02,0aeHNyiNeggD428PIcR4j0,,0.673,0.0198,8.0,-25.17,0.0,0.0859,0.995,0.968,0.108,0.451,86.796,144893.0,4.0
Aqualina,orange hues,orange hues,2024-04-14 18:59,3vhjxwCSm53zqjmLhvF8eI,,0.25,0.0782,6.0,-23.099,0.0,0.0393,0.985,0.961,0.15,0.164,77.78,201524.0,4.0
Hikaru Shirosu,Op. 1: Multiverse,Prelude No. 1 Blue Stone of Atlas,2024-04-14 18:54,6sSPqwT9ILM5rntIixhdvS,,0.548,0.00741,9.0,-27.701,1.0,0.0894,0.993,0.956,0.0899,0.163,128.667,327000.0,3.0
Toshifumi Hinata,オーガニック・スタイル 日向敏文 the BEST ～In the Twilight～,Little Rascal (いたずら天使) - 2007 ver.,2024-04-14 18:46,4s2E1SS8OFeMabT0ACyXfG,,0.23,0.358,5.0,-16.656,1.0,0.0474,0.957,0.688,0.414,0.525,81.96,224187.0,4.0
Yu-Peng Chen,Genshin Impact - Jade Moon Upon a Sea of Clouds (Original Game Soundtrack),Maiden's Longing,2024-04-14 18:35,2n2vIuYG7G8ATgjM4sY4VQ,,0.639,0.0867,4.0,-21.368,1.0,0.0576,0.976,0.864,0.13,0.361,119.838,78781.0,4.0
Glass Animals,Dreamland,Helium,2024-04-14 0:19,1e7EdcxkUPFZWfuY4VI3rh,,0.513,0.687,2.0,-6.63,1.0,0.0611,0.47,0.0,0.293,0.409,160.052,221671.0,4.0
Glass Animals,Dreamland,((home movie: shoes on)),2024-04-14 0:14,1e7EdcxkUPFZWfuY4VI3rh,,0.513,0.687,2.0,-6.63,1.0,0.0611,0.47,0.0,0.293,0.409,160.052,221671.0,4.0
Glass Animals,Dreamland,Domestic Bliss,2024-04-14 0:07,26E2fb3lp8MUEHq1WagF5f,,0.657,0.357,9.0,-10.922,0.0,0.0699,0.708,8.28e-06,0.0803,0.336,114.994,198035.0,4.0
Glass Animals,Dreamland,((home movie: rockets)),2024-04-14 0:06,1e7EdcxkUPFZWfuY4VI3rh,,0.513,0.687,2.0,-6.63,1.0,0.0611,0.47,0.0,0.293,0.409,160.052,221671.0,4.0
Glass Animals,Dreamland,It’s All So Incredibly Loud,2024-04-14 0:02,7jbDqjzkpjfUytnqG6zxO3,,0.394,0.278,1.0,-13.28,0.0,0.033,0.598,0.169,0.0689,0.121,106.989,259060.0,4.0
Glass Animals,Dreamland,Waterfalls Coming Out Your Mouth,2024-04-13 23:59,7s0FCUlKnSFjFPzcIJmkwo,,0.649,0.553,11.0,-7.139,0.0,0.034,0.194,0.000553,0.178,0.322,149.004,161790.0,4.0
Glass Animals,Dreamland,Your Love (Déjà Vu),2024-04-13 23:55,0bx6v84HtmEYFRBAOvDTgk,,0.851,0.663,7.0,-7.168,1.0,0.0532,0.0167,0.363,0.103,0.605,108.004,234372.0,4.0
Glass Animals,Dreamland,Melon and the Coconut,2024-04-13 23:53,7MAaZgT2QNnITEwOMQq9Ac,,0.554,0.354,4.0,-15.02,1.0,0.0489,0.976,0.674,0.305,0.298,87.831,148706.0,4.0
Glass Animals,Dreamland,Tokyo Drifting,2024-04-13 23:49,2MA6YoaFF7fnWqkuOAWjUg,,0.715,0.438,8.0,-9.874,0.0,0.0575,0.12,0.000139,0.107,0.418,128.905,216822.0,4.0
Glass Animals,Dreamland,Space Ghost Coast to Coast,2024-04-13 23:43,0RZLmpEzGR2NHite6rvS5H,,0.903,0.529,8.0,-9.901,1.0,0.0623,0.105,0.00255,0.138,0.353,100.977,187384.0,4.0
Glass Animals,Dreamland,Hot Sugar,2024-04-13 23:39,1e7EdcxkUPFZWfuY4VI3rh,,0.513,0.687,2.0,-6.63,1.0,0.0611,0.47,0.0,0.293,0.409,160.052,221671.0,4.0
Glass Animals,Dreamland,Tangerine,2024-04-13 23:36,40rOlDoGejXXF4B0BYsjx8,,0.845,0.583,9.0,-5.948,0.0,0.0773,0.114,0.000536,0.1,0.842,149.941,200584.0,4.0
Tally Hall,Marvin's Marvelous Mechanical Museum,Hidden In The Sand,2024-04-13 23:34,3vFZheR74pxUkzxqhXTZ2X,,0.58,0.791,11.0,-7.604,0.0,0.324,0.196,0.00326,0.0793,0.343,83.323,222107.0,4.0
Glass Animals,How to Be a Human Being,Agnes,2024-04-13 23:20,1e7EdcxkUPFZWfuY4VI3rh,,0.513,0.687,2.0,-6.63,1.0,0.0611,0.47,0.0,0.293,0.409,160.052,221671.0,4.0
Glass Animals,How to Be a Human Being,Poplar St,2024-04-13 23:16,3ApAsbQP7d5GlFwwdExaTY,,0.575,0.446,4.0,-7.802,0.0,0.0296,0.247,0.00567,0.137,0.259,68.985,262540.0,4.0
Glass Animals,How to Be a Human Being,Take A Slice,2024-04-13 23:12,37adYGaYaAWTGhBaOzX4Fh,,0.623,0.661,9.0,-7.0,1.0,0.1,0.0212,0.000229,0.267,0.63,151.97,229718.0,4.0
Glass Animals,How to Be a Human Being,The Other Side of Paradise,2024-04-13 23:07,0rRjGruFonCGOt0S5zAJNQ,,0.689,0.338,11.0,-7.634,0.0,0.0629,0.349,5.7e-05,0.0649,0.568,128.012,320654.0,4.0
Glass Animals,How to Be a Human Being,[Premade Sandwiches],2024-04-13 23:06,3pd68iZ0W9KKKRsxMu9zzD,,0.767,0.324,6.0,-24.461,1.0,0.743,0.629,0.0,0.28,0.909,127.276,36254.0,4.0
Glass Animals,How to Be a Human Being,Cane Shuga,2024-04-13 23:03,7GHqPV9RCRofSXh68htAkg,,0.796,0.794,5.0,-5.661,0.0,0.0386,0.536,0.29,0.0896,0.853,136.055,196570.0,4.0
Glass Animals,How to Be a Human Being,Mama's Gun,2024-04-13 22:58,5o4znEHwozOHIgHoWAllnr,,0.46,0.314,6.0,-10.158,0.0,0.0267,0.699,4.03e-06,0.122,0.216,90.014,266747.0,4.0
Glass Animals,How to Be a Human Being,Pork Soda,2024-04-13 22:54,5C5gvDZsl6d8bh89URfKHr,,0.698,0.664,7.0,-7.828,1.0,0.0778,0.121,0.00131,0.331,0.623,96.001,253831.0,4.0
Glass Animals,How to Be a Human Being,Season 2 Episode 3,2024-04-13 22:50,1e7EdcxkUPFZWfuY4VI3rh,,0.513,0.687,2.0,-6.63,1.0,0.0611,0.47,0.0,0.293,0.409,160.052,221671.0,4.0
Glass Animals,How to Be a Human Being,Life Itself,2024-04-13 22:42,32zkKx35Et6A515oZKxDkD,,0.699,0.67,1.0,-6.219,1.0,0.0347,0.0147,0.22,0.356,0.556,111.988,281407.0,4.0
Kupla,Life Forms,Sylvan,2024-04-13 20:25,1ZSkDOgWhf2SXOa8UFYzGP,,0.706,0.197,6.0,-11.267,0.0,0.0868,0.555,0.241,0.142,0.21,84.01,140382.0,4.0
Kupla,Life Forms,Twilight,2024-04-13 20:23,3gLCS88HsoyFLZATaaltRr,,0.401,0.931,10.0,-7.292,1.0,0.0777,0.000209,0.00053,0.334,0.425,170.001,268830.0,4.0
Kupla,Life Forms,Natural Ways,2024-04-13 20:18,54IuJuWpwNryhRBDK9CfZh,,0.816,0.406,7.0,-14.365,1.0,0.124,0.832,0.927,0.172,0.0952,95.014,126316.0,4.0
Kupla,Life Forms,Distant Lands,2024-04-13 20:15,6xaX2jfUZQcRtBwdzmN4K6,,0.563,0.0747,5.0,-23.434,1.0,0.0295,0.901,0.926,0.104,0.0353,106.034,110943.0,4.0
Kupla,Life Forms,Microscopic,2024-04-13 20:12,6VNmkBwXcJ7XnMlOVa6wF1,,0.361,0.435,9.0,-12.284,1.0,0.0375,0.799,5.12e-05,0.696,0.304,145.157,301177.0,4.0
Kupla,Life Forms,Weightless,2024-04-13 20:09,6kkwzB6hXLIONkEk9JciA6,,0.139,0.22,2.0,-19.974,0.0,0.0324,0.856,0.831,0.17,0.0789,71.432,480107.0,5.0
Kupla,Life Forms,Mycelium,2024-04-13 20:06,1Kr8mRxTIEdeyQUt7tVyQH,,0.597,0.55,4.0,-8.657,0.0,0.28,0.345,0.569,0.126,0.141,78.343,176953.0,4.0
Kupla,Life Forms,Those Were the Days,2024-04-13 20:03,1kovNJFG5rF0G0gJGO4fDX,,0.541,0.349,3.0,-12.78,0.0,0.035,0.286,0.101,0.0989,0.188,76.943,180715.0,4.0
Kupla,Life Forms,Magic,2024-04-13 19:57,50eILBNqCZrMCjfuajXcln,,0.777,0.95,7.0,-3.433,1.0,0.0364,0.00577,0.0259,0.119,0.798,109.967,139636.0,4.0
Kupla,Life Forms,A Waltz for My Best Friend,2024-04-13 19:55,5iXOQyFRZ3LmGrMtwuUCjT,,0.672,0.235,7.0,-19.157,1.0,0.0348,0.866,0.92,0.0674,0.451,100.037,228480.0,4.0
Kupla,Life Forms,Heroes,2024-04-13 19:53,12O80QF9A6JWvXb3lb71LO,,0.522,0.751,7.0,-9.997,1.0,0.0291,0.00077,0.103,0.102,0.547,111.055,225896.0,4.0
Kupla,Melody Mountain,Orchid,2024-04-13 19:47,7f5pVscGqWGPmzyAJ3thAI,,0.492,0.0499,11.0,-28.814,1.0,0.0484,0.753,0.834,0.139,0.631,101.366,90783.0,3.0
Kupla,Melody Mountain,Fairies,2024-04-13 19:44,10oP5B2LvEi0SoPxNfqt0D,,0.8,0.238,7.0,-10.916,0.0,0.327,0.774,0.935,0.102,0.539,77.041,166462.0,4.0
Kupla,Melody Mountain,Melody Mountain,2024-04-13 19:39,1ZyaI4m1zvZMtsgaVkzEbo,,0.146,0.213,6.0,-18.62,1.0,0.0392,0.902,0.957,0.111,0.0815,178.492,218413.0,4.0
Kupla,Melody Mountain,Valley of Hope,2024-04-13 19:36,17vETemaULU9bQSWIVhiPo,,0.347,0.988,7.0,-3.142,0.0,0.0985,0.000143,0.0209,0.277,0.652,187.998,195011.0,4.0
Kupla,Melody Mountain,Under The Bridge,2024-04-13 19:34,0cTMen0jpuGMdCBVBS2TfK,,0.572,0.159,4.0,-14.05,1.0,0.0644,0.212,0.909,0.145,0.432,154.104,267865.0,4.0
Kupla,Melody Mountain,Tender Souls,2024-04-13 19:32,47I5o1tN30cFEuM1rCY3Pg,,0.715,0.274,7.0,-10.617,1.0,0.0707,0.694,0.877,0.116,0.257,73.959,136054.0,4.0
Kupla,Melody Mountain,Memory of You,2024-04-13 19:30,5qnzQlIwAqswPNr0zwJUqi,,0.608,0.389,0.0,-6.957,1.0,0.0734,0.882,0.061,0.12,0.226,82.043,123227.0,4.0
Kupla,Melody Mountain,Orion,2024-04-13 19:27,5qnzQlIwAqswPNr0zwJUqi,,0.608,0.389,0.0,-6.957,1.0,0.0734,0.882,0.061,0.12,0.226,82.043,123227.0,4.0
Kupla,Mirage,Early Light,2024-04-13 19:22,7JQLTJPzvmZypPpFnUggz6,,0.445,0.632,9.0,-12.777,0.0,0.0293,0.00543,3.04e-05,0.116,0.838,133.277,228800.0,4.0
Kupla,Mirage,Search for Tomorrow,2024-04-13 19:20,2PgaoRDmiqMMgqgTIfue4u,,0.439,0.989,11.0,-3.493,0.0,0.0478,1.45e-06,0.874,0.0771,0.618,126.894,206253.0,4.0
Kupla,Mirage,Amethyst,2024-04-13 19:15,4pUr6LZqLHJNDnawcD12He,,0.296,0.757,11.0,-4.569,0.0,0.0386,0.0132,0.617,0.108,0.282,148.092,467467.0,4.0
Kupla,Mirage,In Orbit,2024-04-13 19:12,6zFS11qwb3QMx75ZCoAXrp,,0.275,0.0276,10.0,-23.246,1.0,0.0422,0.98,0.0313,0.307,0.2,137.493,319280.0,3.0
Kupla,Lofi Girl – chill beats for LEGO building,Long Distance,2024-04-13 17:55,063W2tHN1t268KcdfkYF4h,,0.511,0.623,4.0,-13.855,1.0,0.0309,0.00484,0.000711,0.0574,0.874,141.246,236960.0,4.0
Kupla,1 Am. Study Session,Owls of the Night,2024-04-13 17:52,5bsQ92aNKgoZfRR2X947d8,,0.424,0.783,6.0,-6.693,1.0,0.0403,0.00136,0.305,0.0926,0.122,108.052,351907.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake (complete ballet),Schwanensee Op. 20: Act III No. 15: Allegro,2024-04-13 2:11,0AvCP4oj9iV9tsx9V2G5jm,,0.101,0.111,4.0,-20.372,0.0,0.0405,0.826,0.897,0.107,0.124,174.226,160267.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake (complete ballet),Schwanensee Op. 20: Act II No. 14: Scene,2024-04-13 2:09,0AvCP4oj9iV9tsx9V2G5jm,,0.101,0.111,4.0,-20.372,0.0,0.0405,0.826,0.897,0.107,0.124,174.226,160267.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake (complete ballet),Schwanensee Op. 20: Act II No. 13: Dances of the swans,2024-04-13 2:07,2LETLpcnlbL2d5IbnNYLf8,,0.292,0.0664,1.0,-22.206,0.0,0.0423,0.942,0.744,0.0769,0.0739,108.91,1070773.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake (complete ballet),Schwanensee Op. 20: Act II No. 12: Scene,2024-04-13 1:47,0AvCP4oj9iV9tsx9V2G5jm,,0.101,0.111,4.0,-20.372,0.0,0.0405,0.826,0.897,0.107,0.124,174.226,160267.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake (complete ballet),Schwanensee Op. 20: Act II No. 11: Scene,2024-04-13 1:41,3IKzcR0MRKVJ5QRjX0EU4m,,0.547,0.252,6.0,-13.305,0.0,0.1,0.967,0.966,0.144,0.833,204.474,92144.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake (complete ballet),Schwanensee Op. 20: Act I No. 9: Finale: Flight of the Swans,2024-04-13 1:37,6BdrHOEmokkSxTyxCojD6r,,0.15,0.0354,0.0,-25.317,1.0,0.0386,0.948,0.965,0.0956,0.0391,137.362,263493.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake (complete ballet),Schwanensee Op. 20: Act I No. 8: Dance of the goblets,2024-04-13 1:33,4vSdYf8zbPXtxKU1U0KnPj,,0.16,0.156,4.0,-21.678,0.0,0.0412,0.949,0.916,0.115,0.0935,87.326,136973.0,3.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake (complete ballet),Schwanensee Op. 20: Act I No. 7: Sujet,2024-04-13 1:32,4aVQZ6pyDgfxMBVBiJlOtC,,0.173,0.0446,9.0,-29.184,0.0,0.0408,0.981,0.953,0.0764,0.0471,69.777,111093.0,3.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake (complete ballet),Schwanensee Op. 20: Act I No. 6: Pas d'action,2024-04-13 1:29,0AvCP4oj9iV9tsx9V2G5jm,,0.101,0.111,4.0,-20.372,0.0,0.0405,0.826,0.897,0.107,0.124,174.226,160267.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake (complete ballet),Schwanensee Op. 20: Act I No. 5: Pas de deux,2024-04-13 1:27,4c36o7MDZ6iXYedl5DMvO5,,0.215,0.134,2.0,-20.051,1.0,0.0555,0.917,0.681,0.193,0.124,80.887,704640.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake (complete ballet),Schwanensee Op. 20: Act I No. 4: Pas de trois,2024-04-13 1:17,3lE4dnrzG0FQxg67ZOl9rx,,0.284,0.0716,10.0,-19.66,1.0,0.044,0.963,0.891,0.0595,0.113,119.168,598867.0,3.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake (complete ballet),Schwanensee Op. 20: Act I No. 3: Scene,2024-04-13 1:04,5ooPKy5WWNPhk83kSomwUq,,0.396,0.00209,2.0,-38.474,1.0,0.0656,0.995,0.781,0.107,0.361,112.832,59200.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake (complete ballet),Schwanensee Op. 20: Act I No. 2: Valse,2024-04-13 0:58,3IKzcR0MRKVJ5QRjX0EU4m,,0.547,0.252,6.0,-13.305,0.0,0.1,0.967,0.966,0.144,0.833,204.474,92144.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake (complete ballet),Schwanensee Op. 20: Act I No. 1: Scene,2024-04-13 0:55,0AvCP4oj9iV9tsx9V2G5jm,,0.101,0.111,4.0,-20.372,0.0,0.0405,0.826,0.897,0.107,0.124,174.226,160267.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake (complete ballet),Schwanensee Op. 20: Introduction,2024-04-13 0:52,4vSdYf8zbPXtxKU1U0KnPj,,0.16,0.156,4.0,-21.678,0.0,0.0412,0.949,0.916,0.115,0.0935,87.326,136973.0,3.0
James Blake,Assume Form,Mile High (feat. Travis Scott & Metro Boomin),2024-04-12 23:31,4cQrSREMqBSvJ8ZzBZjVb8,,0.754,0.37,6.0,-9.854,0.0,0.12,0.403,6.22e-05,0.107,0.228,114.941,193600.0,4.0
Kendrick Lamar,Mr. Morale & the Big Steppers,Die Hard,2024-04-12 23:27,2g6tReTlM2Akp41g0HaeXN,,0.775,0.736,1.0,-8.072,0.0,0.247,0.319,0.00116,0.127,0.362,100.988,239027.0,4.0
Lil Peep,Come Over When You're Sober Pt. 2,Falling Down - Bonus Track,2024-04-12 23:24,4jvjzW7Hm0yK4LvvE0Paz9,,0.669,0.574,4.0,-6.442,0.0,0.0286,0.0175,0.00294,0.146,0.273,120.013,196400.0,4.0
Lil Tecca,We Love You Tecca,Love Me,2024-04-12 23:15,4e0FYxSROat25pH16zMTZI,,0.719,0.538,11.0,-6.897,0.0,0.28,0.632,0.0,0.135,0.803,204.132,117013.0,4.0
Lil Uzi Vert,Luv Is Rage 2,The Way Life Goes (feat. Oh Wonder),2024-04-12 22:53,2eAZfqOm4EnOF9VvN50Tyc,,0.703,0.757,1.0,-3.612,1.0,0.05,0.617,0.0,0.106,0.696,82.008,221747.0,4.0
XXXTENTACION,SKINS,BAD!,2024-04-12 22:31,5TXDeTFVRVY7Cvt0Dw4vWW,,0.746,0.251,11.0,-16.169,0.0,0.259,0.782,0.00203,0.106,0.18,139.999,120027.0,4.0
XXXTENTACION,17,Carry On,2024-04-12 22:13,2yZax79pOrYuyIFVW2cZY2,,0.735,0.197,3.0,-13.378,0.0,0.537,0.768,0.000276,0.296,0.383,147.899,129720.0,4.0
Phantogram,Three,Cruel World,2024-04-12 21:12,5PaViyJwv0XJbCcrnBNuAt,,0.559,0.452,0.0,-6.549,0.0,0.0282,0.00179,0.00135,0.376,0.197,80.038,177693.0,4.0
FrankJavCee,music i listen to walking the streets at night,music i listen to walking the streets at night,2024-04-12 21:07,51D293hrIyv2Y76kBuppDy,,0.943,0.546,2.0,-9.607,0.0,0.335,0.232,0.967,0.117,0.374,128.017,127500.0,4.0
Breakcore Girl,living life in the night (breakcore instrumental),living life in the night - breakcore instrumental,2024-04-12 21:04,3xwNy51TJR0coI0pj2P6cy,,0.574,0.987,0.0,-4.776,0.0,0.111,0.573,0.912,0.0729,0.347,175.025,89143.0,4.0
Mura Masa,Mura Masa,Love$ick (feat. A$AP Rocky),2024-04-12 20:58,3sTN90bIP2cJ1783ctHykO,,0.625,0.763,8.0,-4.997,0.0,0.129,0.147,0.0106,0.214,0.721,88.753,192160.0,4.0
FlowerBoyDeMii,Subject: Haise,Subject: Haise,2024-04-12 20:56,66Lu8NkSHeqHQyLBZ25qsh,,0.643,0.52,7.0,-12.776,1.0,0.0731,0.347,0.863,0.328,0.356,173.102,99899.0,4.0
Lil Baby,Too Hard,Freestyle,2024-04-12 19:49,5BbdKBZO0TH0GhfxUfyhL9,,0.877,0.516,2.0,-5.426,0.0,0.0706,0.215,0.0,0.143,0.255,119.996,162053.0,4.0
Trippie Redd,Trip at Knight,Miss The Rage,2024-04-12 19:45,5n4FTCMefvyKUjeWumdaWv,,0.581,0.877,8.0,-4.938,1.0,0.114,0.0151,0.0,0.826,0.353,77.006,236883.0,4.0
Rich Amiri,GHETTO FABULOUS,Aint Nothing,2024-04-12 19:36,4HmE2Qs4HHAtqc1UBNIMtz,,0.656,0.755,7.0,-5.996,1.0,0.054,0.00254,0.0,0.0609,0.444,130.255,154880.0,4.0
Rich Amiri,ruthless,ruthless,2024-04-12 19:16,7ijPT6fxP7xf8IdHVsuNwA,,0.71,0.438,10.0,-6.289,1.0,0.0761,0.0027,0.0,0.197,0.181,157.743,109548.0,4.0
Drake,Her Loss,Spin Bout U,2024-04-12 19:08,2ZL7WZcjuYKi1KUDtp4kCC,,0.763,0.72,7.0,-6.383,1.0,0.0447,0.00961,0.0,0.165,0.229,129.971,214589.0,4.0
Metro Boomin,HEROES & VILLAINS,Around Me (feat. Don Toliver),2024-04-12 3:45,221qmpQeBNV87sUjQeUTVH,,0.695,0.669,2.0,-3.447,0.0,0.0394,0.0881,0.0137,0.513,0.063,119.986,191520.0,4.0
Austin Farwell,By the Seaside,By the Seaside,2024-04-12 2:36,6EAAkxos4EXwmsfImKavpn,,0.255,0.0555,0.0,-22.395,1.0,0.0399,0.974,0.883,0.0964,0.0374,70.558,121857.0,3.0
The Jam,Fire And Skill: The Jam Live,News Of The World - Soundcheck / Live At The Music Machine London / 1978,2024-04-11 23:28,6JcVoMVqPFehOcUwe4uSRV,,0.421,0.781,9.0,-8.696,0.0,0.0561,0.16,0.000788,0.11,0.0632,144.916,246893.0,4.0
Wilee,この冬は君に夏をあげろ,この冬は君に夏をあげろ,2024-04-11 23:00,2StLz1e2VTwCm8Jnkke7OF,,0.431,0.722,8.0,-4.122,1.0,0.0309,0.0877,0.0,0.267,0.625,169.874,243874.0,4.0
TOKYOPILL,E t h e r e a l,E t h e r e a l,2024-04-11 22:59,14341PCTnxSgULfXtPRCGu,,0.516,0.887,8.0,-9.329,0.0,0.0539,0.0215,0.185,0.258,0.246,89.999,96000.0,4.0
