Artist,Album,Song,Date Played,Song ID,Unnamed: 5,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Belly,See You Next Wednesday,Scary Sight (ft Big Sean),2022-04-10 2:55,39CmxjJTaIrS5ISMwa4EQv,,0.823,0.457,1.0,-9.098,1.0,0.31,0.0393,0.0,0.116,0.462,120.084,113067.0,4.0
DJ Khaled,Khaled Khaled,GREECE (feat. Drake),2022-04-10 2:46,35RJhm1pEovTBwnNR0zWad,,0.695,0.343,5.0,-10.798,1.0,0.0432,0.0743,1.04e-06,0.107,0.229,85.84,218902.0,4.0
Elior,Cozy Winter,Soaring,2022-04-09 4:13,7J3kagpspoZfKcD07KXAEZ,,0.547,0.112,8.0,-14.46,0.0,0.0381,0.857,0.846,0.083,0.117,71.973,167891.0,4.0
Roddy Ricch,LIVE LIFE FAST,llf,2022-04-07 23:26,4SWWe2OYC4mqf40Gc2RSdl,,0.926,0.454,6.0,-9.932,1.0,0.0732,0.036,0.000422,0.0896,0.34,119.969,224002.0,4.0
Moow,I can't tell you how much it hurts,Let Me Alone,2022-04-06 15:17,6h4HKl0SeKAxGZxVsI0LGh,,0.596,0.343,8.0,-8.321,1.0,0.0628,0.96,0.93,0.151,0.496,170.072,127050.0,4.0
idealism,hiraeth,another perspective,2022-04-05 22:57,4jNUYBuUipHefrBzXLbUdJ,,0.484,0.249,8.0,-20.729,1.0,0.11,0.626,0.88,0.18,0.124,184.491,166504.0,4.0
Jinsang,confessions,Slumpin,2022-04-05 22:50,3XZjB4U6J494k1eXIwDlZd,,0.757,0.447,1.0,-12.025,1.0,0.0399,0.219,0.69,0.112,0.281,98.011,169951.0,4.0
Tenno,The Prophecy,Kaya Village,2022-04-05 22:48,268WxderwgHH7n4r4elAlb,,0.325,0.323,1.0,-14.224,0.0,0.0305,0.752,0.899,0.152,0.0362,92.921,309296.0,4.0
Elijah Nang,Lotus,Lotus,2022-04-05 22:45,45LJbBzB4myDfVRGVp69om,,0.495,0.95,11.0,-3.989,0.0,0.0816,0.00241,0.0,0.351,0.424,138.059,210125.0,4.0
Nymano,Hometown,Hometown,2022-04-05 22:43,4sAPQGJoVjQy4WqTGD6diD,,0.637,0.18,8.0,-11.281,0.0,0.0646,0.607,0.724,0.103,0.294,84.82,150000.0,4.0
Jinsang,Meditation - EP,egyptian pools,2022-04-05 22:35,0apbliJUvsg6R6l126454r,,0.663,0.596,5.0,-9.669,0.0,0.322,0.846,0.918,0.11,0.809,78.688,130678.0,4.0
Tenno,3 Am. Study Session,Luna,2022-04-05 22:32,7rYQLfhOY0KxzKie1GM447,,0.395,0.379,9.0,-13.785,0.0,0.192,0.936,0.977,0.344,0.0379,207.841,154615.0,3.0
EnRa,In Motion,Seasons,2022-04-05 22:20,12WuKGCKkpFyPGEmASnWQg,,0.587,0.286,7.0,-16.489,1.0,0.033,0.615,6.84e-05,0.0655,0.372,103.643,170388.0,4.0
L'outlander,Massa,Massa,2022-04-05 22:10,3RQPR2TN3DIj4dqDUEE2LO,,0.282,0.148,2.0,-17.055,1.0,0.0386,0.339,8.39e-05,0.144,0.0817,138.153,124627.0,3.0
Phlocalyst,Relatives,Beautiful Morning,2022-04-05 22:07,3QwbKe0s8TcNclzXAXHeHy,,0.503,0.484,5.0,-12.833,0.0,0.0311,0.399,0.0,0.345,0.8,122.203,151800.0,4.0
jazzinuf,Kick This,Sunflower Samurai,2022-04-05 21:59,47zTgyJ3YIWWGdo6FREfMp,,0.825,0.607,0.0,-11.785,1.0,0.0642,0.327,0.834,0.0661,0.554,90.015,262000.0,4.0
Tenno,4 Am. Study Session,Sayonara,2022-04-05 21:55,4GgBRiqk6JCoNP3elEnbIy,,0.729,0.5,9.0,-9.565,1.0,0.037,0.481,1.47e-06,0.208,0.703,97.985,187244.0,4.0
Blue Wednesday,After Hours,Wildflower,2022-04-05 21:50,3QMx2xsw0XPrAtCqKcpHPt,,0.505,0.537,4.0,-6.61,0.0,0.0255,0.00269,0.000895,0.0926,0.277,76.091,314760.0,4.0
H.1,3 Am. Study Session,Timeless,2022-04-05 21:22,4wBJJA2whqsFWJhMSq38f9,,0.638,0.782,2.0,-5.051,1.0,0.277,0.0816,0.0,0.114,0.27,180.032,145000.0,4.0
Jinsang,Life,affection,2022-04-05 21:18,3ukklzkdKjDzqkroiXTvf4,,0.698,0.193,1.0,-15.01,1.0,0.0902,0.915,0.937,0.0882,0.608,84.028,117495.0,4.0
Yasumu,Way of Life,Midnight Thoughts,2022-04-05 21:10,6dgegoRp7BrEg1Rax4w4pq,,0.603,0.0923,8.0,-20.352,0.0,0.0484,0.841,0.935,0.0798,0.394,79.999,148500.0,4.0
Sitting Duck,Wonderland Chapter 1,Setting Sails,2022-04-05 21:08,50uGbeaQIxKiSc7jvRTjWx,,0.484,0.312,2.0,-13.522,1.0,0.0535,0.724,1.65e-06,0.0601,0.598,205.981,166827.0,4.0
idealism,Both Of Us,Both of Us,2022-04-05 21:06,7qMjBggnUBWYnyCAcECkHh,,0.855,0.964,0.0,-3.378,1.0,0.13,0.245,0.109,0.113,0.814,160.051,158844.0,4.0
Tenno,The Prophecy,Daydreaming,2022-04-05 20:59,7tz87CvV3CosTveWHBo267,,0.489,0.35,10.0,-14.945,0.0,0.0748,0.927,0.931,0.116,0.0966,136.004,173824.0,4.0
Yasumu,3 Am. Study Session,Recharge,2022-04-05 20:56,7jJbqdteDt7xbowJZCpvmC,,0.505,0.189,4.0,-14.251,0.0,0.0376,0.567,0.696,0.282,0.0707,179.868,149833.0,4.0
H.1,1 Am. Study Session,Circle,2022-04-05 20:54,6YG9jdivCXJa4ZYFEnNPe6,,0.677,0.669,1.0,-7.913,1.0,0.0317,0.000771,0.504,0.0594,0.355,129.998,195409.0,4.0
oatmello,Frost,Frost,2022-04-05 20:47,61Ti0m8GexReFbEj02jcOr,,0.691,0.296,11.0,-16.54,0.0,0.0446,0.875,0.916,0.0854,0.255,137.995,130652.0,4.0
Fatb,Conscious Ego,Unravel,2022-04-05 20:42,1rN9QoVxw5U7TJkyaUR8C1,,0.508,0.889,7.0,-2.755,0.0,0.0862,0.0495,0.0,0.0984,0.332,135.014,238360.0,4.0
Bryce Fox,Heaven on Hold,Horns,2022-04-04 13:45,49qEikVVPd6PgH6S2pbXjZ,,0.49,0.753,6.0,-5.411,1.0,0.238,0.081,2.85e-06,0.268,0.325,156.241,217626.0,4.0
5 Seconds of Summer,13 Reasons Why (Season 3),Teeth,2022-04-04 13:44,26wLOs3ZuHJa2Ihhx6QIE6,,0.756,0.448,3.0,-2.993,0.0,0.0404,0.0508,3.87e-06,0.11,0.431,139.031,204887.0,4.0
The Kid LAROI,Let Her Go,Let Her Go,2022-04-03 16:20,1XBYiRV30ykHw5f4wm6qEn,,0.482,0.757,6.0,-4.586,1.0,0.0355,0.0137,0.0016,0.143,0.12,142.579,86984.0,4.0
The Game,The Documentary,Where I'm From,2022-04-03 0:50,5QvXScsmiZcYvNyRimWWEN,,0.797,0.711,8.0,-2.975,1.0,0.301,0.0381,0.0,0.124,0.712,90.557,188480.0,4.0
Drake,Nothing Was the Same (Deluxe),The Language,2022-04-02 17:36,1wFFFzJ5EsKbBWZriAcubN,,0.527,0.492,1.0,-9.774,1.0,0.279,0.0047,0.0,0.306,0.234,164.005,456934.0,4.0
Vic Mensa,There's Alot Going On,Dynasty,2022-04-02 17:26,0pgCd8tZhZCo2mC0AnFSZo,,0.532,0.797,10.0,-5.777,0.0,0.672,0.0992,0.0,0.368,0.343,162.643,235747.0,4.0
idealism,rainy evening,Controlla,2022-04-01 5:09,7qMjBggnUBWYnyCAcECkHh,,0.855,0.964,0.0,-3.378,1.0,0.13,0.245,0.109,0.113,0.814,160.051,158844.0,4.0
Elior,Walls,Moving On,2022-04-01 5:00,2mg17l3EfdZ6bFX82rCwcU,,0.452,0.525,4.0,-10.022,1.0,0.0309,0.039,0.0512,0.143,0.202,92.002,252294.0,4.0
Dontcry,Drifting,Drifting,2022-04-01 4:46,0pvfhcqCJj8DT4vpI5U1Kn,,0.719,0.372,2.0,-10.34,1.0,0.0265,0.87,9.14e-05,0.176,0.607,100.387,222733.0,4.0
Tenno,Legends of the Past,Torii Road,2022-04-01 4:44,6U4InR48CmnV8jhCCx9JNN,,0.782,0.492,3.0,-12.049,0.0,0.0537,0.665,0.786,0.203,0.137,140.115,128571.0,4.0
Westside Gunn,Hitler Wears Hermes 8: Sincerely Adolf,Margiela Split Toes (feat. Mach-Hommy),2022-03-28 3:02,10RJKj63vLhQe10ZZWsbaf,,0.463,0.704,1.0,-7.895,1.0,0.396,0.315,0.0,0.188,0.836,147.678,175201.0,4.0
Kanye West,Yeezus,Send It Up,2022-03-28 2:42,3RKblQNJs8HPvWBgXmq6nn,,0.579,0.544,9.0,-5.193,1.0,0.352,0.292,7.41e-05,0.282,0.365,93.562,178040.0,4.0
Billie Eilish,Happier Than Ever,Happier Than Ever,2022-03-27 16:28,4RVwu0g32PAqgUiJoXsdF8,,0.332,0.225,0.0,-8.697,1.0,0.0348,0.767,0.00349,0.128,0.297,81.055,298899.0,3.0
Paul Wall,The People's Champ,Drive Slow (feat. Kanye West & GLC),2022-03-27 14:35,5iHO0dAm9FmDA017mWdFkB,,0.75,0.593,11.0,-8.2,1.0,0.198,0.0346,8.8e-06,0.148,0.494,88.089,273040.0,4.0
Abhi The Nomad,Abhi vs The Universe,Bag,2022-03-27 0:37,3A4yu3wHxrnAzyD9aUyjhp,,0.831,0.559,10.0,-9.395,0.0,0.223,0.219,0.0,0.612,0.846,114.404,112762.0,3.0
Kanye West,Yeezus,I Am a God,2022-03-26 20:32,0HMCdlOPJkAGlB0MlSWIcO,,0.51,0.532,4.0,-7.405,0.0,0.0715,0.0367,0.000794,0.165,0.305,111.885,231507.0,4.0
Juice WRLD,Legends Never Die,Tell Me U Luv Me (with Trippie Redd),2022-03-26 1:44,5JAYDuLRkODlVt6dgoalKk,,0.66,0.76,2.0,-5.726,1.0,0.0787,0.291,0.0,0.632,0.394,127.984,180129.0,4.0
Yung Bans,Misunderstood,Ready Set Go (feat. 03 Greedo & XXXTENTACION),2022-03-26 1:41,5Iz8Iz5jdWwW95JusFxGrC,,0.675,0.598,6.0,-5.784,0.0,0.0456,0.0759,0.0,0.241,0.28,145.122,181301.0,4.0
Calboy,Long Live The Kings (Deluxe Edition),Givenchy Kickin (feat. Lil Baby & Lil Tjay),2022-03-26 1:38,2s6nFAzZLRAbKS9NKV7Mos,,0.798,0.629,8.0,-6.405,0.0,0.07,0.077,0.0,0.136,0.261,142.079,228187.0,4.0
Roddy Ricch,LIVE LIFE FAST,murda one (feat. Fivio Foreign),2022-03-26 1:35,1rdVnpJ6puWLlxkG6Kmcls,,0.638,0.698,1.0,-7.751,0.0,0.333,0.0922,0.0,0.323,0.646,69.263,159741.0,4.0
LIL GNAR,FiRE HAZARD,Death Note,2022-03-26 1:21,0jGQKaSR9BPVVnSXscqUuu,,0.763,0.709,11.0,-5.333,1.0,0.337,0.141,0.0,0.0798,0.537,174.04,167520.0,4.0
Lil Keed,Long Live Mexico,Dragon (feat. Roddy Ricch),2022-03-26 1:17,0rFy2RRtIGmzlFs29JKYWe,,,,,,,,,,,,,,
Tyla Yaweh,High Right Now (feat. Wiz Khalifa) [Remix],High Right Now (feat. Wiz Khalifa) - Remix,2022-03-26 1:08,5DPASDOoVakOcD8EIhb46T,,0.737,0.548,4.0,-7.003,0.0,0.0498,0.0127,9.76e-06,0.176,0.156,160.058,175759.0,4.0
Roddy Ricch,LIVE LIFE FAST,man made,2022-03-26 0:55,4SWWe2OYC4mqf40Gc2RSdl,,0.926,0.454,6.0,-9.932,1.0,0.0732,0.036,0.000422,0.0896,0.34,119.969,224002.0,4.0
YK Osiris,Freaky Dancer,Freaky Dancer (feat. DaBaby),2022-03-26 0:43,7DOJelSvOL3A3sByy4FtpO,,,,,,,,,,,,,,
Yung Pinch,BACK 2 THE BEACH,Beach Ballin' (feat. blackbear),2022-03-26 0:39,3xmsmrufmGULmdWToT78jD,,,,,,,,,,,,,,
Jay Critch,Dreams In A Wraith,Dreams In a Wraith,2022-03-26 0:24,4zodeeJbcglAma86fnv0jy,,,,,,,,,,,,,,
Calboy,Wildboy,Chariot (feat. Meek Mill Lil Durk & Young Thug),2022-03-26 0:16,41qvyd8cnQbN9aOPoJSNhp,,,,,,,,,,,,,,
Smokepurpp,Deadstar 2,Audi II,2022-03-26 0:07,4Iy73U3ZqfhF1cxPDRSMKp,,,,,,,,,,,,,,
Jay Critch,Cameras,Cameras,2022-03-26 0:02,3w5P4hS0fBDF6or3DNKQCI,,,,,,,,,,,,,,
Calboy,Wildboy,Adam & Eve,2022-03-25 23:59,2xd3x1fdIj3CUOlTWMykq3,,,,,,,,,,,,,,
Roddy Ricch,LIVE LIFE FAST,don’t i (feat. Gunna),2022-03-25 23:51,4t2HbYiaqvoPsbSrOB0LqS,,,,,,,,,,,,,,
YK Osiris,The Golden Child,Ride,2022-03-25 23:43,4JRK0vJYbQGUswxlsiGeSt,,0.767,0.54,11.0,-7.307,1.0,0.0588,0.13,0.0,0.103,0.455,120.014,206840.0,4.0
Allan Rayman,Roadhouse 01,Head Over Heels,2022-03-25 14:59,3qgHeDWEqnp5jEexNUIm2L,,,,,,,,,,,,,,
RKCB,Elevated: The Remixes,Elevated - Joe Mason Remix,2022-03-25 14:55,17r4VyWLomx5kbyzS0Jk3c,,,,,,,,,,,,,,
Future,FUTURE,Mask Off (feat. Kendrick Lamar) - remix,2022-03-24 22:14,6dVZCbi9CYtD9LjAHXRjIG,,,,,,,,,,,,,,
Andy Mineo,Andy Mineo and Wordsplayed Present Magic & Bird,SAY LESS,2022-03-24 19:56,13hGjuvhiONMzUEyVgLYFR,,,,,,,,,,,,,,
fujitsu,corals 2,sand castles,2022-03-24 1:58,6SzYND0PpIDdbmvtaV9yOj,,,,,,,,,,,,,,
Fourwalls,Staring Contest,Staring Contest,2022-03-24 1:56,7GsWA6l9AT8PAt1vXMhPIq,,0.766,0.802,1.0,-3.594,0.0,0.0452,0.14,0.019,0.0777,0.809,123.012,200707.0,4.0
Aso,1 Am. Study Session,Espresso,2022-03-24 1:54,56bvDXKzeqdJLWuJWDYN6N,,,,,,,,,,,,,,
mujo,Nostalgia,Crystals,2022-03-24 1:41,5bYFgV2KMMC6IVQ2gUyMGg,,0.477,0.666,6.0,-12.92,0.0,0.0366,0.0178,0.825,0.197,0.58,157.032,68250.0,4.0
Aso,Endless Sunday Vol. 1,Sunsets,2022-03-24 1:38,1VCL1t2CmukUubF5gWVrw1,,,,,,,,,,,,,,
less.people,Online Mall Music,Home Pour,2022-03-24 1:33,5tSLSixFTTLmiDmU3jlsuk,,,,,,,,,,,,,,
Tenno,A Traveler's Tale,A Traveler's Tale,2022-03-24 1:30,2Uy3YqGCfiZ4aIfp9mD5Lx,,,,,,,,,,,,,,
idealism,rainy evening,Nagashi,2022-03-24 1:22,6vmPUsrVk873GWkJwygHKD,,,,,,,,,,,,,,
less.people,Online Mall Music,Laid Up,2022-03-24 1:15,08zO0p5o1AGXMk5E8cvzyS,,0.691,0.59,4.0,-11.552,1.0,0.0388,0.00353,0.013,0.112,0.34,121.871,277200.0,4.0
less.people,Online Mall Music,Everything's a Symptom,2022-03-24 0:58,3SXz0Ay76V9GyhbXXbG4JM,,0.335,0.914,2.0,-7.962,1.0,0.0813,0.0996,0.024,0.181,0.0764,96.847,205160.0,4.0
Kalaido,2 Am. Study Session,Stars and Chimneys,2022-03-24 0:49,3eSElYs735MuCi85mRzItQ,,,,,,,,,,,,,,
bluntone,Autumn in Budapest,Pocket Full of Hope,2022-03-24 0:44,6OKxjdOMBzvKmviWUUfyPB,,,,,,,,,,,,,,
less.people,One Day It’s Over,28 Days,2022-03-24 0:41,7lS1sgkLJxgIb2jgFNPg16,,,,,,,,,,,,,,
Marian Hill,little bit (feat. GASHI),little bit (feat. GASHI),2022-03-23 19:19,7wS1byPUBExSZ0lcF1ZbT1,,,,,,,,,,,,,,
Big Havi,Personal Problems,9 Times Out Of 10 (feat. Lil Baby),2022-03-23 19:09,6jmCytjRpT22n1BM7jtNlM,,,,,,,,,,,,,,
Tee Grizzley,The Smartest,Satish,2022-03-23 19:05,4hbcs8vaamKTPevPIJsY7N,,,,,,,,,,,,,,
Kanye West,Late Registration,We Major,2022-03-23 17:31,3w0w2T288dec0mgeZZqoNN,,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,264324.0,4.0
Moglii,Mother,Mother,2022-03-23 14:56,28KKn4vkJy8Fac0uiwASro,,,,,,,,,,,,,,
Lil Yachty,Lil Boat 3,T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler The Creator),2022-03-22 19:08,0gO3E51A3fqp0ypJ26QbVP,,,,,,,,,,,,,,
Lil Uzi Vert,Eternal Atake (Deluxe) - LUV vs. The World 2,Yessirskiii,2022-03-22 19:03,59JWp4PjZ9TRM8cmtaDYB1,,,,,,,,,,,,,,
Lil Uzi Vert,Eternal Atake (Deluxe) - LUV vs. The World 2,Lotus,2022-03-22 17:16,0uxSUdBrJy9Un0EYoBowng,,0.773,0.75,8.0,-4.009,0.0,0.117,0.109,0.0,0.174,0.783,123.426,220587.0,4.0
Logic,The Incredible True Story,Fade Away,2022-03-22 17:10,4QRWA5UqYU1st9aO0UfxOj,,,,,,,,,,,,,,
Lil Uzi Vert,Luv Is Rage 2 (Deluxe),Diamonds All on My Wrist,2022-03-22 17:08,77nc8grWapJTpC7Evz2her,,,,,,,,,,,,,,
Biz Markie,Just A Friend - EP,Just A Friend,2022-03-22 17:00,1MQCTOWVfy4PcuBXkBsHVB,,,,,,,,,,,,,,
Lil Uzi Vert,Eternal Atake (Deluxe) - LUV vs. The World 2,Strawberry Peels (feat. Young Thug & Gunna),2022-03-22 16:55,4lAQfuREAHG8IC0PiiigBt,,,,,,,,,,,,,,
Lil Uzi Vert,Eternal Atake,Homecoming,2022-03-22 16:47,6vxU64pcIuQ38O015Zy4qj,,,,,,,,,,,,,,
Don Toliver,Heaven or Hell,Had Enough (feat. Quavo & Offset),2022-03-22 16:38,6SPgp2qK3fb4wPX1SldrNf,,,,,,,,,,,,,,
Adam Jensen,Yoko Oh No,Yoko Oh No,2022-03-21 3:47,7fUw0RfhE6acjJBqh0kb7g,,,,,,,,,,,,,,
Imagine Dragons,Enemy (from the series Arcane League of Legends),Enemy - from the series Arcane League of Legends,2022-03-21 3:43,5UlnuulVAVmmesw4VzqHdG,,,,,,,,,,,,,,
Lil Nas X,MONTERO,THATS WHAT I WANT,2022-03-21 3:40,0e8nrvls4Qqv5Rfa2UhqmO,,0.737,0.846,1.0,-4.51,0.0,0.22,0.00614,0.0,0.0486,0.546,87.981,143901.0,4.0
Kloud,Autonomy,BLOOD,2022-03-21 3:37,2Dr6LbfkCNcbja2jprW687,,,,,,,,,,,,,,
Ethan Bortnick,cut my fingers off,cut my fingers off,2022-03-21 3:34,124MUbhjtneYWTOaVvkLJx,,,,,,,,,,,,,,
Aviva,VOLUME II,TWISTED,2022-03-21 3:31,2iBXGnObYLUDxZiTnbX1a4,,,,,,,,,,,,,,
Theophilus London,Vibes,Can't Stop (feat. Kanye West),2022-03-20 20:19,5NWzO9jLluZ3R7FHFDtMqS,,,,,,,,,,,,,,
mell-ø,1 Am. Study Session,Nova,2022-03-18 21:55,5XPwkZ7vNxeidpNLAkwtFp,,0.463,0.555,1.0,-6.43,0.0,0.0381,0.745,0.0,0.163,0.515,73.613,149533.0,4.0
Jinsang,Life,Bliss,2022-03-18 21:44,30uAtblH8u7VYcYGGZMIPz,,,,,,,,,,,,,,
fujitsu,Steady,Steady,2022-03-18 19:38,1TsEb1sBkJ8lVOLajHY3DV,,,,,,,,,,,,,,
Jinsang,transitions,blue haze,2022-03-18 19:31,0Zrh6HgpJiWgvnIYzbPWbF,,,,,,,,,,,,,,
Saib,Smooth,Smooth,2022-03-18 19:24,2q2kwEh9flpSMwwqpPYCC3,,,,,,,,,,,,,,
mell-ø,Stargazing,Stargazing,2022-03-18 19:22,7DiFrtjwQAZTkDtH9Duphh,,,,,,,,,,,,,,
Lilac,Answer Love,Hatsukoi,2022-03-18 19:15,75FVGJNogmlBMOOwJ6LZh4,,,,,,,,,,,,,,
fujitsu,Hills and Horizons,Hills and Horizons,2022-03-18 19:11,1xTWDfK1yIXZ9aohVuDCeP,,,,,,,,,,,,,,
Doe Boy,Streetz Need Me 2,Walk Down (feat. YG),2022-03-17 17:56,4MggpJSpLnVQe7GPuk0LxE,,,,,,,,,,,,,,
bluntone,Cloud Surfing,Under Your Skin,2022-03-15 18:32,3PfTQ8UuHzuz2Vf76j6CR0,,,,,,,,,,,,,,
fujitsu,Corals,Motions,2022-03-15 18:20,3PTkYWuoKaZ93n4FdBI5zl,,,,,,,,,,,,,,
Sitting Duck,Wonderland Chapter 1,Wonderland,2022-03-15 18:18,3HD5yxoOqpY38Yp88n2vG1,,,,,,,,,,,,,,
mell-ø,Mellow Dramatic,Waiting for You,2022-03-15 18:03,1zDTc9xaDz3HCLEos91YKT,,0.566,0.751,9.0,-10.649,0.0,0.0587,0.0569,1.17e-05,0.0779,0.573,155.689,308640.0,3.0
H.1,Nothing changes: everything is different,Nothing changes: everything is different,2022-03-15 17:57,7GFt2LADobdLm25reQgEyK,,,,,,,,,,,,,,
goosetaf,Perpetual,Perpetual,2022-03-15 17:48,5jLPJG03MyLGcK2kh8jW3N,,0.776,0.351,9.0,-8.794,1.0,0.17,0.936,0.793,0.09,0.153,128.189,135000.0,4.0
EnLuv,Cloud Studies,Flying Away,2022-03-15 17:45,1i2up1iU502ngmomT3YAMR,,,,,,,,,,,,,,
Philanthrope,Chillhop Daydreams 2,Space Cadet,2022-03-15 17:42,4fD2zMAyahOLBSRDM4lUC1,,,,,,,,,,,,,,
Lilac,Last Train Home Together,Last Train Home Together,2022-03-15 17:33,2jBlQWEjqPEqrDINtEJXGB,,,,,,,,,,,,,,
dryhope,Kenopsia,Evoke,2022-03-15 17:31,0kk1igLcov2RfuYAtuJBJl,,,,,,,,,,,,,,
oatmello,Imperfections,Kombucha,2022-03-15 17:03,2DvaGmLzj1q4YMLfKsqTm6,,,,,,,,,,,,,,
goosetaf,Perpetual,Looking Back,2022-03-15 2:24,0TJcZRSnPYltP0sQ0rFe3P,,0.605,0.531,6.0,-14.007,0.0,0.0347,0.307,0.00545,0.194,0.58,132.874,282800.0,4.0
mell-ø,Afloat Again,Childhood Memories,2022-03-15 2:19,44hY7Urzo7vsWN98RlIAQo,,,,,,,,,,,,,,
Eevee,ep seeds,M I S T,2022-03-15 2:14,6BrzZqtIv54yWicqRl7gIT,,,,,,,,,,,,,,
Sitting Duck,Wonderland Chapter 1,Forest Whispers,2022-03-15 1:54,0B2X9uhZuEtdKbeavA3oxq,,0.569,0.667,1.0,-6.95,1.0,0.331,0.0372,0.0,0.0913,0.265,86.637,137500.0,4.0
mt. fujitive,sanctuary,sundown,2022-03-15 1:41,0SjnBEHZVXgCKvOrpvzL2k,,0.794,0.427,11.0,-15.492,1.0,0.029,0.334,1.04e-05,0.0703,0.751,105.732,213400.0,4.0
goosetaf,Latibule,Tree Sap,2022-03-15 1:18,49ZS8NTBkvE5fi6A9tBJVq,,,,,,,,,,,,,,
Palace,Shoals,Never Said It Was Easy,2022-03-14 17:13,5Zejf0AVF45ZXdcePeghId,,,,,,,,,,,,,,
Glass Animals,Dreamland (+ Bonus Levels),Heat Waves - Shakur Ahmad Remix,2022-03-14 17:04,7sEtUpTyBLyqubYy2EbNFg,,,,,,,,,,,,,,
Just A Gent,Island Fever,Island Fever,2022-03-14 17:00,199NCUFJcLhF0bbNSdqaXD,,,,,,,,,,,,,,
Ford.,The Color of Nothing,Pay No Mind,2022-03-14 16:57,3xUALqQZwicG8WDbKKWPQq,,,,,,,,,,,,,,
leavv,Chillhop Daydreams,Hello Friend,2022-03-12 2:32,41NIQxcwqfE4M4iJ6UQHFX,,,,,,,,,,,,,,
Eevee,ep seeds,Feel,2022-03-12 2:30,5AQgWo2iZ0JCJkyxRHAtT2,,,,,,,,,,,,,,
leavv,recreation,fountain,2022-03-12 2:17,08XWh5c0BMyD1nKVxxl91z,,0.843,0.485,10.0,-8.735,0.0,0.195,0.181,0.0675,0.107,0.689,100.053,192418.0,4.0
Blue Wednesday,Discovery,Japanese Garden,2022-03-12 2:09,6pGvmUg6b6EaxNR4957CmD,,,,,,,,,,,,,,
PandRezz,Belleville,Orion,2022-03-12 2:05,1eoGO19WEflJbAV8BLebhr,,,,,,,,,,,,,,
leavv,Mind Garden,Valley,2022-03-12 2:01,0bx0g4s3zy0nfonXqPoJJL,,,,,,,,,,,,,,
PandRezz,It's Ok,It's Ok,2022-03-12 1:49,19K24V0kGvNLFYCR8jMs88,,,,,,,,,,,,,,
leavv,Summer Breeze,Sleep by the Waves,2022-03-12 1:44,6yjtcpFf9dLgflkS52PYNa,,,,,,,,,,,,,,
Dontcry,Jiro Dreams,Sashimi,2022-03-12 1:37,7yJQMTvwoyO47jUvzrFcEZ,,,,,,,,,,,,,,
Flitz&Suppe,Chillhop Daydreams,About The Distance,2022-03-12 1:32,52SCT6ImFklqEhH21lgErO,,0.696,0.736,7.0,-7.283,1.0,0.048,0.255,0.0,0.117,0.917,88.133,207427.0,4.0
PandRezz,1 Am. Study Session,Cuddlin,2022-03-12 1:25,0KGT7kqVpipzR5FzbD2gUn,,,,,,,,,,,,,,
Flitz&Suppe,Yokai,Kodamas Path,2022-03-12 1:15,5xN9Jxnd93b65vodQHsZQy,,,,,,,,,,,,,,
Lilac,Answer Love,Anata,2022-03-12 1:13,5qW4iSYBSqE8ClZWWdflRK,,0.49,0.914,0.0,-5.184,0.0,0.0661,0.0291,2.8e-06,0.15,0.512,90.98,265406.0,4.0
Eevee,unexpected,viola,2022-03-12 0:56,7AdQ4y2MSbw5ZY5b506P05,,,,,,,,,,,,,,
Flitz&Suppe,OdeToYou,OdeToYou,2022-03-12 0:43,31hIWFZWIRYnKnt0dkuVPi,,,,,,,,,,,,,,
leavv,Mind Garden,Voyage,2022-03-12 0:41,3Al6YeRMLoTFwdoQciJTuX,,,,,,,,,,,,,,
oatmello,Imperfections,Sunday Afternoon,2022-03-12 0:27,4tDZgBSHJP7jU7xD0Bmn1e,,,,,,,,,,,,,,
Aso,Inside All Day,inside all day,2022-03-12 0:19,1lCKvm1sGFW5f22UVxFKdM,,,,,,,,,,,,,,
PandRezz,Chillhop Essentials Summer 2018,Takin’ You For a Ride,2022-03-12 0:16,42ChXjmFvlKjRLyN2XcM74,,,,,,,,,,,,,,
Waterbed,Forever,Sweet n Sour,2022-03-10 19:23,7qcEVJK7IXbWFvLrRdt8Q4,,,,,,,,,,,,,,
Polo G,The Goat,21,2022-03-07 19:16,3JKgcAa7r07ocVWcV8bS0H,,,,,,,,,,,,,,
PandRezz,Feelin Better,Friday Night With You,2022-03-07 0:21,1dQjj1MVvHAFeS8BqZHJ8d,,,,,,,,,,,,,,
Ticofaces,Lunar Isle,Close By,2022-03-07 0:19,5H0laZ62yDUPuKvHef8niK,,,,,,,,,,,,,,
Blue Wednesday,In My Head,Road Back Home,2022-03-07 0:16,52SCT6ImFklqEhH21lgErO,,0.696,0.736,7.0,-7.283,1.0,0.048,0.255,0.0,0.117,0.917,88.133,207427.0,4.0
Charlee Nguyen,Amidst the Seven Seas,Rapture,2022-03-07 0:12,6F2vo4sxRNQ58VYe3pdiaL,,,,,,,,,,,,,,
H.1,Indigo Night,Indigo Night,2022-03-07 0:10,6l1v42VTPQJxtqcZ5uWvqR,,,,,,,,,,,,,,
